t,e1,e2,e3,b1,b2,b3,d1,d2,d3
0.1333333333,0.0000844418,0.0000000000,0.0000709440,-0.0005850149,-0.0000000000,-0.0001170539,-0.0000020519,0.0000000000,0.0127322233
0.1335000000,0.0000844463,0.0000000000,0.0000703317,-0.0005849992,-0.0000000000,-0.0001149255,0.0001901171,0.0000000000,0.0128079849
0.1336666667,0.0000844600,0.0000000000,0.0000697195,-0.0005849515,-0.0000000000,-0.0001127846,0.0003816888,0.0000000000,0.0128811787
0.1338333333,0.0000844826,0.0000000000,0.0000691078,-0.0005848719,-0.0000000000,-0.0001106317,0.0005726474,0.0000000000,0.0129517970
0.1340000000,0.0000845140,0.0000000000,0.0000684969,-0.0005847606,-0.0000000000,-0.0001084673,0.0007629774,0.0000000000,0.0130198328
0.1341666667,0.0000845541,0.0000000000,0.0000678868,-0.0005846176,-0.0000000000,-0.0001062918,0.0009526632,0.0000000000,0.0130852796
0.1343333333,0.0000846027,0.0000000000,0.0000672779,-0.0005844430,-0.0000000000,-0.0001041056,0.0011416893,0.0000000000,0.0131481316
0.1345000000,0.0000846597,0.0000000000,0.0000666704,-0.0005842370,-0.0000000000,-0.0001019091,0.0013300404,0.0000000000,0.0132083834
0.1346666667,0.0000847249,0.0000000000,0.0000660644,-0.0005839997,-0.0000000000,-0.0000997028,0.0015177012,0.0000000000,0.0132660303
0.1348333333,0.0000847981,0.0000000000,0.0000654603,-0.0005837311,-0.0000000000,-0.0000974871,0.0017046565,0.0000000000,0.0133210681
0.1350000000,0.0000848792,0.0000000000,0.0000648583,-0.0005834315,-0.0000000000,-0.0000952624,0.0018908912,0.0000000000,0.0133734931
0.1351666667,0.0000849680,0.0000000000,0.0000642585,-0.0005831008,-0.0000000000,-0.0000930292,0.0020763903,0.0000000000,0.0134233024
0.1353333333,0.0000850644,0.0000000000,0.0000636612,-0.0005827393,-0.0000000000,-0.0000907880,0.0022611390,0.0000000000,0.0134704935
0.1355000000,0.0000851681,0.0000000000,0.0000630667,-0.0005823471,-0.0000000000,-0.0000885391,0.0024451223,0.0000000000,0.0135150644
0.1356666667,0.0000852790,0.0000000000,0.0000624750,-0.0005819243,-0.0000000000,-0.0000862830,0.0026283256,0.0000000000,0.0135570139
0.1358333333,0.0000853969,0.0000000000,0.0000618864,-0.0005814710,-0.0000000000,-0.0000840201,0.0028107343,0.0000000000,0.0135963412
0.1360000000,0.0000855217,0.0000000000,0.0000613012,-0.0005809874,-0.0000000000,-0.0000817509,0.0029923338,0.0000000000,0.0136330461
0.1361666667,0.0000856531,0.0000000000,0.0000607196,-0.0005804736,-0.0000000000,-0.0000794757,0.0031731098,0.0000000000,0.0136671289
0.1363333333,0.0000857909,0.0000000000,0.0000601416,-0.0005799297,-0.0000000000,-0.0000771951,0.0033530480,0.0000000000,0.0136985906
0.1365000000,0.0000859351,0.0000000000,0.0000595676,-0.0005793559,-0.0000000000,-0.0000749095,0.0035321341,0.0000000000,0.0137274328
0.1366666667,0.0000860853,0.0000000000,0.0000589977,-0.0005787523,0.0000000000,-0.0000726193,0.0037103541,0.0000000000,0.0137536574
0.1368333333,0.0000862414,0.0000000000,0.0000584322,-0.0005781191,-0.0000000000,-0.0000703250,0.0038876939,0.0000000000,0.0137772671
0.1370000000,0.0000864032,0.0000000000,0.0000578711,-0.0005774564,-0.0000000000,-0.0000680269,0.0040641397,0.0000000000,0.0137982652
0.1371666667,0.0000865706,0.0000000000,0.0000573148,-0.0005767644,-0.0000000000,-0.0000657256,0.0042396778,0.0000000000,0.0138166552
0.1373333333,0.0000867432,0.0000000000,0.0000567633,-0.0005760432,-0.0000000000,-0.0000634214,0.0044142945,0.0000000000,0.0138324416
0.1375000000,0.0000869210,0.0000000000,0.0000562168,-0.0005752930,0.0000000000,-0.0000611147,0.0045879762,0.0000000000,0.0138456292
0.1376666667,0.0000871037,0.0000000000,0.0000556756,-0.0005745139,-0.0000000000,-0.0000588061,0.0047607095,0.0000000000,0.0138562235
0.1378333333,0.0000872911,0.0000000000,0.0000551398,-0.0005737061,-0.0000000000,-0.0000564960,0.0049324812,0.0000000000,0.0138642302
0.1380000000,0.0000874830,0.0000000000,0.0000546095,-0.0005728697,-0.0000000000,-0.0000541847,0.0051032779,0.0000000000,0.0138696561
0.1381666667,0.0000876792,0.0000000000,0.0000540850,-0.0005720050,-0.0000000000,-0.0000518728,0.0052730868,0.0000000000,0.0138725080
0.1383333333,0.0000878796,0.0000000000,0.0000535663,-0.0005711120,-0.0000000000,-0.0000495606,0.0054418947,0.0000000000,0.0138727937
0.1385000000,0.0000880838,0.0000000000,0.0000530537,-0.0005701910,0.0000000000,-0.0000472485,0.0056096889,0.0000000000,0.0138705212
0.1386666667,0.0000882918,0.0000000000,0.0000525472,-0.0005692421,-0.0000000000,-0.0000449371,0.0057764567,0.0000000000,0.0138656992
0.1388333333,0.0000885032,0.0000000000,0.0000520471,-0.0005682655,0.0000000000,-0.0000426266,0.0059421854,0.0000000000,0.0138583369
0.1390000000,0.0000887179,0.0000000000,0.0000515534,-0.0005672614,-0.0000000000,-0.0000403176,0.0061068627,0.0000000000,0.0138484441
0.1391666667,0.0000889357,0.0000000000,0.0000510663,-0.0005662299,-0.0000000000,-0.0000380105,0.0062704762,0.0000000000,0.0138360309
0.1393333333,0.0000891564,0.0000000000,0.0000505859,-0.0005651712,-0.0000000000,-0.0000357056,0.0064330137,0.0000000000,0.0138211082
0.1395000000,0.0000893797,0.0000000000,0.0000501124,-0.0005640856,-0.0000000000,-0.0000334034,0.0065944631,0.0000000000,0.0138036874
0.1396666667,0.0000896055,0.0000000000,0.0000496459,-0.0005629731,-0.0000000000,-0.0000311044,0.0067548125,0.0000000000,0.0137837801
0.1398333333,0.0000898335,0.0000000000,0.0000491865,-0.0005618340,0.0000000000,-0.0000288088,0.0069140500,0.0000000000,0.0137613987
0.1400000000,0.0000900636,0.0000000000,0.0000487342,-0.0005606684,-0.0000000000,-0.0000265172,0.0070721640,0.0000000000,0.0137365561
0.1401666667,0.0000902954,0.0000000000,0.0000482893,-0.0005594766,0.0000000000,-0.0000242300,0.0072291429,0.0000000000,0.0137092656
0.1403333333,0.0000905289,0.0000000000,0.0000478518,-0.0005582587,0.0000000000,-0.0000219475,0.0073849754,0.0000000000,0.0136795410
0.1405000000,0.0000907638,0.0000000000,0.0000474218,-0.0005570149,-0.0000000000,-0.0000196701,0.0075396500,0.0000000000,0.0136473968
0.1406666667,0.0000909998,0.0000000000,0.0000469994,-0.0005557455,-0.0000000000,-0.0000173984,0.0076931558,-0.0000000000,0.0136128477
0.1408333333,0.0000912368,0.0000000000,0.0000465847,-0.0005544505,0.0000000000,-0.0000151325,0.0078454816,0.0000000000,0.0135759090
0.1410000000,0.0000914746,0.0000000000,0.0000461777,-0.0005531303,-0.0000000000,-0.0000128731,0.0079966166,0.0000000000,0.0135365966
0.1411666667,0.0000917130,0.0000000000,0.0000457787,-0.0005517850,0.0000000000,-0.0000106203,0.0081465502,0.0000000000,0.0134949267
0.1413333333,0.0000919517,0.0000000000,0.0000453875,-0.0005504148,-0.0000000000,-0.0000083747,0.0082952716,0.0000000000,0.0134509161
0.1415000000,0.0000921905,0.0000000000,0.0000450043,-0.0005490199,0.0000000000,-0.0000061367,0.0084427705,0.0000000000,0.0134045821
0.1416666667,0.0000924292,0.0000000000,0.0000446292,-0.0005476005,-0.0000000000,-0.0000039065,0.0085890365,-0.0000000000,0.0133559422
0.1418333333,0.0000926677,0.0000000000,0.0000442622,-0.0005461569,-0.0000000000,-0.0000016847,0.0087340596,0.0000000000,0.0133050147
0.1420000000,0.0000929057,0.0000000000,0.0000439033,-0.0005446892,-0.0000000000,0.0000005285,0.0088778296,0.0000000000,0.0132518182
0.1421666667,0.0000931430,0.0000000000,0.0000435526,-0.0005431976,-0.0000000000,0.0000027326,0.0090203367,0.0000000000,0.0131963717
0.1423333333,0.0000933794,0.0000000000,0.0000432102,-0.0005416824,-0.0000000000,0.0000049272,0.0091615712,0.0000000000,0.0131386946
0.1425000000,0.0000936147,0.0000000000,0.0000428761,-0.0005401437,-0.0000000000,0.0000071121,0.0093015236,0.0000000000,0.0130788071
0.1426666667,0.0000938487,0.0000000000,0.0000425503,-0.0005385819,0.0000000000,0.0000092868,0.0094401843,-0.0000000000,0.0130167293
0.1428333333,0.0000940811,0.0000000000,0.0000422328,-0.0005369970,-0.0000000000,0.0000114510,0.0095775441,0.0000000000,0.0129524822
0.1430000000,0.0000943119,0.0000000000,0.0000419237,-0.0005353894,0.0000000000,0.0000136043,0.0097135939,0.0000000000,0.0128860868
0.1431666667,0.0000945408,0.0000000000,0.0000416229,-0.0005337592,-0.0000000000,0.0000157464,0.0098483247,0.0000000000,0.0128175649
0.1433333333,0.0000947675,0.0000000000,0.0000413306,-0.0005321066,-0.0000000000,0.0000178769,0.0099817277,0.0000000000,0.0127469385
0.1435000000,0.0000949920,0.0000000000,0.0000410466,-0.0005304319,0.0000000000,0.0000199954,0.0101137942,0.0000000000,0.0126742300
0.1436666667,0.0000952139,0.0000000000,0.0000407710,-0.0005287353,0.0000000000,0.0000221016,0.0102445157,0.0000000000,0.0125994622
0.1438333333,0.0000954332,0.0000000000,0.0000405038,-0.0005270171,-0.0000000000,0.0000241952,0.0103738838,0.0000000000,0.0125226584
0.1440000000,0.0000956496,0.0000000000,0.0000402450,-0.0005252774,-0.0000000000,0.0000262758,0.0105018903,0.0000000000,0.0124438423
0.1441666667,0.0000958629,0.0000000000,0.0000399945,-0.0005235164,-0.0000000000,0.0000283431,0.0106285272,0.0000000000,0.0123630377
0.1443333333,0.0000960729,0.0000000000,0.0000397524,-0.0005217345,-0.0000000000,0.0000303968,0.0107537865,0.0000000000,0.0122802691
0.1445000000,0.0000962795,0.0000000000,0.0000395186,-0.0005199318,-0.0000000000,0.0000324366,0.0108776606,0.0000000000,0.0121955611
0.1446666667,0.0000964824,0.0000000000,0.0000392931,-0.0005181086,0.0000000000,0.0000344620,0.0110001417,0.0000000000,0.0121089390
0.1448333333,0.0000966816,0.0000000000,0.0000390758,-0.0005162651,0.0000000000,0.0000364729,0.0111212226,0.0000000000,0.0120204280
0.1450000000,0.0000968767,0.0000000000,0.0000388667,-0.0005144016,-0.0000000000,0.0000384688,0.0112408959,0.0000000000,0.0119300541
0.1451666667,0.0000970677,0.0000000000,0.0000386658,-0.0005125182,0.0000000000,0.0000404496,0.0113591545,0.0000000000,0.0118378433
0.1453333333,0.0000972543,0.0000000000,0.0000384730,-0.0005106152,-0.0000000000,0.0000424148,0.0114759915,0.0000000000,0.0117438220
0.1455000000,0.0000974363,0.0000000000,0.0000382883,-0.0005086928,-0.0000000000,0.0000443642,0.0115914000,0.0000000000,0.0116480171
0.1456666667,0.0000976137,0.0000000000,0.0000381116,-0.0005067514,0.0000000000,0.0000462975,0.0117053736,0.0000000000,0.0115504557
0.1458333333,0.0000977863,0.0000000000,0.0000379428,-0.0005047910,-0.0000000000,0.0000482143,0.0118179056,0.0000000000,0.0114511651
0.1460000000,0.0000979537,0.0000000000,0.0000377819,-0.0005028121,-0.0000000000,0.0000501145,0.0119289898,0.0000000000,0.0113501732
0.1461666667,0.0000981160,0.0000000000,0.0000376288,-0.0005008147,-0.0000000000,0.0000519977,0.0120386201,0.0000000000,0.0112475078
0.1463333333,0.0000982730,0.0000000000,0.0000374834,-0.0004987992,0.0000000000,0.0000538637,0.0121467905,0.0000000000,0.0111431973
0.1465000000,0.0000984244,0.0000000000,0.0000373456,-0.0004967658,0.0000000000,0.0000557121,0.0122534951,0.0000000000,0.0110372703
0.1466666667,0.0000985702,0.0000000000,0.0000372155,-0.0004947147,0.0000000000,0.0000575428,0.0123587284,-0.0000000000,0.0109297556
0.1468333333,0.0000987101,0.0000000000,0.0000370927,-0.0004926462,0.0000000000,0.0000593554,0.0124624847,0.0000000000,0.0108206824
0.1470000000,0.0000988440,0.0000000000,0.0000369774,-0.0004905605,0.0000000000,0.0000611497,0.0125647589,0.0000000000,0.0107100801
0.1471666667,0.0000989719,0.0000000000,0.0000368693,-0.0004884580,-0.0000000000,0.0000629254,0.0126655458,0.0000000000,0.0105979782
0.1473333333,0.0000990934,0.0000000000,0.0000367684,-0.0004863387,0.0000000000,0.0000646823,0.0127648404,0.0000000000,0.0104844066
0.1475000000,0.0000992086,0.0000000000,0.0000366746,-0.0004842030,0.0000000000,0.0000664202,0.0128626378,-0.0000000000,0.0103693955
0.1476666667,0.0000993172,0.0000000000,0.0000365878,-0.0004820511,0.0000000000,0.0000681388,0.0129589334,0.0000000000,0.0102529753
0.1478333333,0.0000994191,0.0000000000,0.0000365078,-0.0004798834,-0.0000000000,0.0000698379,0.0130537228,-0.0000000000,0.0101351764
0.1480000000,0.0000995143,0.0000000000,0.0000364345,-0.0004776999,0.0000000000,0.0000715172,0.0131470016,0.0000000000,0.0100160297
0.1481666667,0.0000996024,0.0000000000,0.0000363679,-0.0004755010,0.0000000000,0.0000731765,0.0132387656,-0.0000000000,0.0098955662
0.1483333333,0.0000996835,0.0000000000,0.0000363077,-0.0004732870,0.0000000000,0.0000748157,0.0133290109,0.0000000000,0.0097738170
0.1485000000,0.0000997575,0.0000000000,0.0000362539,-0.0004710580,0.0000000000,0.0000764345,0.0134177337,0.0000000000,0.0096508135
0.1486666667,0.0000998241,0.0000000000,0.0000362063,-0.0004688144,0.0000000000,0.0000780326,0.0135049303,0.0000000000,0.0095265874
0.1488333333,0.0000998832,0.0000000000,0.0000361649,-0.0004665564,0.0000000000,0.0000796100,0.0135905972,-0.0000000000,0.0094011702
0.1490000000,0.0000999349,0.0000000000,0.0000361294,-0.0004642842,-0.0000000000,0.0000811664,0.0136747312,0.0000000000,0.0092745939
0.1491666667,0.0000999789,0.0000000000,0.0000360997,-0.0004619981,-0.0000000000,0.0000827015,0.0137573291,0.0000000000,0.0091468906
0.1493333333,0.0001000151,0.0000000000,0.0000360757,-0.0004596984,0.0000000000,0.0000842153,0.0138383879,0.0000000000,0.0090180926
0.1495000000,0.0001000435,0.0000000000,0.0000360573,-0.0004573853,0.0000000000,0.0000857076,0.0139179048,0.0000000000,0.0088882320
0.1496666667,0.0001000639,0.0000000000,0.0000360443,-0.0004550591,-0.0000000000,0.0000871781,0.0139958773,0.0000000000,0.0087573415
0.1498333333,0.0001000763,0.0000000000,0.0000360365,-0.0004527201,0.0000000000,0.0000886267,0.0140723028,0.0000000000,0.0086254536
0.1500000000,0.0001000805,0.0000000000,0.0000360338,-0.0004503684,-0.0000000000,0.0000900532,0.0141471790,0.0000000000,0.0084926011
0.1501666667,0.0001000766,0.0000000000,0.0000360360,-0.0004480043,-0.0000000000,0.0000914575,0.0142205039,0.0000000000,0.0083588168
0.1503333333,0.0001000643,0.0000000000,0.0000360431,-0.0004456282,0.0000000000,0.0000928395,0.0142922755,-0.0000000000,0.0082241336
0.1505000000,0.0001000436,0.0000000000,0.0000360547,-0.0004432402,0.0000000000,0.0000941989,0.0143624920,0.0000000000,0.0080885847
0.1506666667,0.0001000144,0.0000000000,0.0000360708,-0.0004408407,0.0000000000,0.0000955357,0.0144311519,0.0000000000,0.0079522031
0.1508333333,0.0000999767,0.0000000000,0.0000360913,-0.0004384298,0.0000000000,0.0000968497,0.0144982535,0.0000000000,0.0078150220
0.1510000000,0.0000999303,0.0000000000,0.0000361158,-0.0004360079,0.0000000000,0.0000981407,0.0145637958,0.0000000000,0.0076770748
0.1511666667,0.0000998753,0.0000000000,0.0000361444,-0.0004335752,0.0000000000,0.0000994087,0.0146277776,0.0000000000,0.0075383946
0.1513333333,0.0000998116,0.0000000000,0.0000361768,-0.0004311320,0.0000000000,0.0001006535,0.0146901979,0.0000000000,0.0073990150
0.1515000000,0.0000997390,0.0000000000,0.0000362128,-0.0004286785,0.0000000000,0.0001018750,0.0147510561,0.0000000000,0.0072589694
0.1516666667,0.0000996576,0.0000000000,0.0000362522,-0.0004262150,0.0000000000,0.0001030732,0.0148103515,0.0000000000,0.0071182912
0.1518333333,0.0000995673,0.0000000000,0.0000362950,-0.0004237417,0.0000000000,0.0001042478,0.0148680837,0.0000000000,0.0069770140
0.1520000000,0.0000994680,0.0000000000,0.0000363409,-0.0004212590,-0.0000000000,0.0001053988,0.0149242525,0.0000000000,0.0068351711
0.1521666667,0.0000993597,0.0000000000,0.0000363898,-0.0004187670,0.0000000000,0.0001065262,0.0149788578,0.0000000000,0.0066927963
0.1523333333,0.0000992424,0.0000000000,0.0000364414,-0.0004162660,0.0000000000,0.0001076298,0.0150318996,0.0000000000,0.0065499230
0.1525000000,0.0000991160,0.0000000000,0.0000364957,-0.0004137563,0.0000000000,0.0001087095,0.0150833783,-0.0000000000,0.0064065848
0.1526666667,0.0000989805,0.0000000000,0.0000365524,-0.0004112382,-0.0000000000,0.0001097653,0.0151332942,0.0000000000,0.0062628152
0.1528333333,0.0000988359,0.0000000000,0.0000366113,-0.0004087119,0.0000000000,0.0001107971,0.0151816480,0.0000000000,0.0061186476
0.1530000000,0.0000986821,0.0000000000,0.0000366724,-0.0004061777,0.0000000000,0.0001118048,0.0152284405,0.0000000000,0.0059741156
0.1531666667,0.0000985191,0.0000000000,0.0000367353,-0.0004036358,0.0000000000,0.0001127885,0.0152736725,0.0000000000,0.0058292526
0.1533333333,0.0000983470,0.0000000000,0.0000368000,-0.0004010865,0.0000000000,0.0001137479,0.0153173452,-0.0000000000,0.0056840921
0.1535000000,0.0000981656,0.0000000000,0.0000368662,-0.0003985300,-0.0000000000,0.0001146832,0.0153594598,0.0000000000,0.0055386672
0.1536666667,0.0000979750,0.0000000000,0.0000369339,-0.0003959666,0.0000000000,0.0001155941,0.0154000178,0.0000000000,0.0053930114
0.1538333333,0.0000977752,0.0000000000,0.0000370027,-0.0003933966,0.0000000000,0.0001164808,0.0154390208,0.0000000000,0.0052471579
0.1540000000,0.0000975661,0.0000000000,0.0000370726,-0.0003908203,0.0000000000,0.0001173432,0.0154764705,-0.0000000000,0.0051011397
0.1541666667,0.0000973478,0.0000000000,0.0000371433,-0.0003882378,0.0000000000,0.0001181812,0.0155123690,0.0000000000,0.0049549901
0.1543333333,0.0000971203,0.0000000000,0.0000372147,-0.0003856495,0.0000000000,0.0001189949,0.0155467183,0.0000000000,0.0048087418
0.1545000000,0.0000968836,0.0000000000,0.0000372866,-0.0003830556,0.0000000000,0.0001197841,0.0155795206,0.0000000000,0.0046624278
0.1546666667,0.0000966377,0.0000000000,0.0000373589,-0.0003804563,-0.0000000000,0.0001205490,0.0156107784,0.0000000000,0.0045160809
0.1548333333,0.0000963826,0.0000000000,0.0000374313,-0.0003778520,0.0000000000,0.0001212895,0.0156404944,0.0000000000,0.0043697337
0.1550000000,0.0000961183,0.0000000000,0.0000375038,-0.0003752428,0.0000000000,0.0001220056,0.0156686712,0.0000000000,0.0042234187
0.1551666667,0.0000958449,0.0000000000,0.0000375760,-0.0003726291,0.0000000000,0.0001226973,0.0156953119,0.0000000000,0.0040771684
0.1553333333,0.0000955624,0.0000000000,0.0000376480,-0.0003700111,0.0000000000,0.0001233646,0.0157204195,0.0000000000,0.0039310149
0.1555000000,0.0000952708,0.0000000000,0.0000377194,-0.0003673890,0.0000000000,0.0001240076,0.0157439972,0.0000000000,0.0037849904
0.1556666667,0.0000949702,0.0000000000,0.0000377901,-0.0003647631,0.0000000000,0.0001246263,0.0157660485,0.0000000000,0.0036391269
0.1558333333,0.0000946605,0.0000000000,0.0000378600,-0.0003621336,0.0000000000,0.0001252207,0.0157865769,0.0000000000,0.0034934562
0.1560000000,0.0000943419,0.0000000000,0.0000379290,-0.0003595009,0.0000000000,0.0001257908,0.0158055863,0.0000000000,0.0033480098
0.1561666667,0.0000940143,0.0000000000,0.0000379967,-0.0003568651,0.0000000000,0.0001263367,0.0158230804,0.0000000000,0.0032028194
0.1563333333,0.0000936779,0.0000000000,0.0000380632,-0.0003542265,0.0000000000,0.0001268584,0.0158390635,0.0000000000,0.0030579160
0.1565000000,0.0000933327,0.0000000000,0.0000381281,-0.0003515854,0.0000000000,0.0001273560,0.0158535396,0.0000000000,0.0029133309
0.1566666667,0.0000929787,0.0000000000,0.0000381915,-0.0003489420,0.0000000000,0.0001278295,0.0158665132,0.0000000000,0.0027690949
0.1568333333,0.0000926159,0.0000000000,0.0000382530,-0.0003462966,0.0000000000,0.0001282790,0.0158779888,0.0000000000,0.0026252388
0.1570000000,0.0000922446,0.0000000000,0.0000383127,-0.0003436493,0.0000000000,0.0001287046,0.0158879711,0.0000000000,0.0024817929
0.1571666667,0.0000918646,0.0000000000,0.0000383702,-0.0003410006,0.0000000000,0.0001291063,0.0158964649,0.0000000000,0.0023387876
0.1573333333,0.0000914762,0.0000000000,0.0000384256,-0.0003383505,0.0000000000,0.0001294842,0.0159034754,0.0000000000,0.0021962528
0.1575000000,0.0000910793,0.0000000000,0.0000384785,-0.0003356994,0.0000000000,0.0001298384,0.0159090075,0.0000000000,0.0020542185
0.1576666667,0.0000906740,0.0000000000,0.0000385290,-0.0003330475,0.0000000000,0.0001301689,0.0159130668,0.0000000000,0.0019127142
0.1578333333,0.0000902604,0.0000000000,0.0000385768,-0.0003303951,0.0000000000,0.0001304759,0.0159156585,0.0000000000,0.0017717691
0.1580000000,0.0000898387,0.0000000000,0.0000386219,-0.0003277423,0.0000000000,0.0001307595,0.0159167885,0.0000000000,0.0016314125
0.1581666667,0.0000894088,0.0000000000,0.0000386640,-0.0003250895,0.0000000000,0.0001310197,0.0159164623,0.0000000000,0.0014916730
0.1583333333,0.0000889708,0.0000000000,0.0000387031,-0.0003224368,0.0000000000,0.0001312567,0.0159146861,0.0000000000,0.0013525792
0.1585000000,0.0000885249,0.0000000000,0.0000387390,-0.0003197846,0.0000000000,0.0001314706,0.0159114658,0.0000000000,0.0012141595
0.1586666667,0.0000880712,0.0000000000,0.0000387716,-0.0003171330,0.0000000000,0.0001316614,0.0159068077,0.0000000000,0.0010764419
0.1588333333,0.0000876097,0.0000000000,0.0000388008,-0.0003144823,0.0000000000,0.0001318294,0.0159007182,-0.0000000000,0.0009394539
0.1590000000,0.0000871405,0.0000000000,0.0000388265,-0.0003118327,0.0000000000,0.0001319746,0.0158932037,0.0000000000,0.0008032232
0.1591666667,0.0000866638,0.0000000000,0.0000388485,-0.0003091846,0.0000000000,0.0001320971,0.0158842711,0.0000000000,0.0006677768
0.1593333333,0.0000861796,0.0000000000,0.0000388668,-0.0003065380,0.0000000000,0.0001321972,0.0158739271,0.0000000000,0.0005331416
0.1595000000,0.0000856881,0.0000000000,0.0000388812,-0.0003038933,0.0000000000,0.0001322749,0.0158621786,0.0000000000,0.0003993440
0.1596666667,0.0000851893,0.0000000000,0.0000388916,-0.0003012506,0.0000000000,0.0001323303,0.0158490329,0.0000000000,0.0002664104
0.1598333333,0.0000846834,0.0000000000,0.0000388980,-0.0002986102,0.0000000000,0.0001323637,0.0158344971,0.0000000000,0.0001343666
0.1600000000,0.0000841704,0.0000000000,0.0000389002,-0.0002959724,0.0000000000,0.0001323751,0.0158185786,0.0000000000,0.0000032381
0.1601666667,0.0000836506,0.0000000000,0.0000388982,-0.0002933374,0.0000000000,0.0001323647,0.0158012851,0.0000000000,-0.0001269497
0.1603333333,0.0000831239,0.0000000000,0.0000388917,-0.0002907053,0.0000000000,0.0001323328,0.0157826242,0.0000000000,-0.0002561720
0.1605000000,0.0000825907,0.0000000000,0.0000388809,-0.0002880765,0.0000000000,0.0001322794,0.0157626036,0.0000000000,-0.0003844042
0.1606666667,0.0000820508,0.0000000000,0.0000388655,-0.0002854511,0.0000000000,0.0001322046,0.0157412315,0.0000000000,-0.0005116220
0.1608333333,0.0000815046,0.0000000000,0.0000388456,-0.0002828294,0.0000000000,0.0001321088,0.0157185158,0.0000000000,-0.0006378017
0.1610000000,0.0000809520,0.0000000000,0.0000388209,-0.0002802116,0.0000000000,0.0001319920,0.0156944649,0.0000000000,-0.0007629196
0.1611666667,0.0000803933,0.0000000000,0.0000387915,-0.0002775979,0.0000000000,0.0001318545,0.0156690870,0.0000000000,-0.0008869527
0.1613333333,0.0000798286,0.0000000000,0.0000387573,-0.0002749886,0.0000000000,0.0001316964,0.0156423908,-0.0000000000,-0.0010098781
0.1615000000,0.0000792580,0.0000000000,0.0000387182,-0.0002723838,0.0000000000,0.0001315179,0.0156143847,-0.0000000000,-0.0011316735
0.1616666667,0.0000786816,0.0000000000,0.0000386742,-0.0002697838,0.0000000000,0.0001313192,0.0155850778,0.0000000000,-0.0012523167
0.1618333333,0.0000780995,0.0000000000,0.0000386251,-0.0002671888,0.0000000000,0.0001311004,0.0155544787,-0.0000000000,-0.0013717862
0.1620000000,0.0000775120,0.0000000000,0.0000385710,-0.0002645990,0.0000000000,0.0001308619,0.0155225966,0.0000000000,-0.0014900607
0.1621666667,0.0000769192,0.0000000000,0.0000385118,-0.0002620146,0.0000000000,0.0001306038,0.0154894407,-0.0000000000,-0.0016071191
0.1623333333,0.0000763211,0.0000000000,0.0000384475,-0.0002594358,0.0000000000,0.0001303262,0.0154550201,0.0000000000,-0.0017229412
0.1625000000,0.0000757180,0.0000000000,0.0000383779,-0.0002568629,0.0000000000,0.0001300294,0.0154193444,-0.0000000000,-0.0018375067
0.1626666667,0.0000751100,0.0000000000,0.0000383032,-0.0002542960,0.0000000000,0.0001297137,0.0153824232,0.0000000000,-0.0019507960
0.1628333333,0.0000744972,0.0000000000,0.0000382231,-0.0002517354,0.0000000000,0.0001293792,0.0153442659,0.0000000000,-0.0020627898
0.1630000000,0.0000738797,0.0000000000,0.0000381378,-0.0002491813,0.0000000000,0.0001290261,0.0153048826,0.0000000000,-0.0021734692
0.1631666667,0.0000732578,0.0000000000,0.0000380472,-0.0002466338,0.0000000000,0.0001286547,0.0152642830,0.0000000000,-0.0022828157
0.1633333333,0.0000726316,0.0000000000,0.0000379512,-0.0002440932,0.0000000000,0.0001282652,0.0152224772,0.0000000000,-0.0023908112
0.1635000000,0.0000720011,0.0000000000,0.0000378498,-0.0002415597,0.0000000000,0.0001278578,0.0151794754,-0.0000000000,-0.0024974382
0.1636666667,0.0000713667,0.0000000000,0.0000377431,-0.0002390334,0.0000000000,0.0001274327,0.0151352878,-0.0000000000,-0.0026026795
0.1638333333,0.0000707284,0.0000000000,0.0000376310,-0.0002365146,0.0000000000,0.0001269902,0.0150899249,-0.0000000000,-0.0027065181
0.1640000000,0.0000700863,0.0000000000,0.0000375136,-0.0002340034,0.0000000000,0.0001265305,0.0150433971,0.0000000000,-0.0028089379
0.1641666667,0.0000694408,0.0000000000,0.0000373907,-0.0002315001,0.0000000000,0.0001260539,0.0149957151,-0.0000000000,-0.0029099228
0.1643333333,0.0000687917,0.0000000000,0.0000372624,-0.0002290048,0.0000000000,0.0001255605,0.0149468896,-0.0000000000,-0.0030094574
0.1645000000,0.0000681395,0.0000000000,0.0000371288,-0.0002265178,0.0000000000,0.0001250507,0.0148969314,-0.0000000000,-0.0031075266
0.1646666667,0.0000674841,0.0000000000,0.0000369897,-0.0002240392,0.0000000000,0.0001245247,0.0148458515,-0.0000000000,-0.0032041158
0.1648333333,0.0000668258,0.0000000000,0.0000368453,-0.0002215692,0.0000000000,0.0001239827,0.0147936610,0.0000000000,-0.0032992109
0.1650000000,0.0000661648,0.0000000000,0.0000366956,-0.0002191080,0.0000000000,0.0001234250,0.0147403710,0.0000000000,-0.0033927981
0.1651666667,0.0000655011,0.0000000000,0.0000365405,-0.0002166557,0.0000000000,0.0001228518,0.0146859928,0.0000000000,-0.0034848642
0.1653333333,0.0000648349,0.0000000000,0.0000363801,-0.0002142126,0.0000000000,0.0001222633,0.0146305378,0.0000000000,-0.0035753963
0.1655000000,0.0000641665,0.0000000000,0.0000362144,-0.0002117789,0.0000000000,0.0001216600,0.0145740175,-0.0000000000,-0.0036643820
